Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context,geometry,residential
3627d8ed1f433f5c2b04f028eda1d224d8f58dca1cf57a993ba1ede3cac0e771,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.116219,51.338592,On or near Kimberley Place,E01001097,Croydon 037E,Burglary,Investigation complete; no suspect identified,,POINT (-0.116219 51.338592),False
b472bfdc4e18cc899a68355e0dc9c867d3dfe264f0581fc3d72e25cf39a6a6a9,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.147135,51.338825,On or near Little Woodcote Lane,E01001028,Croydon 038A,Burglary,Investigation complete; no suspect identified,,POINT (-0.147135 51.338825),False
dc9fec7700b1324955867e1472cda363e33ba2a5fd0d327b5427122d7b460c9d,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.095536,51.376891,On or near Dingwall Road,E01034148,Croydon 046B,Burglary,Under investigation,,POINT (-0.095536 51.376891),False
75baa970723dc338ee905aade6df3b94a796ebd27de583280f336ab765db163a,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.097819,51.376244,On or near Supermarket,E01034148,Croydon 046B,Burglary,Under investigation,,POINT (-0.097819 51.376244),False
ad8a658f7446274434f32d8b19f21faa92f095fb44dce29818ed66864d030ba9,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.095206,51.373414,On or near Further/Higher Educational Building,E01034149,Croydon 046C,Burglary,Under investigation,,POINT (-0.095206 51.373414),False
d09f3f685b9df5266daee94f3f1523c2a5d36823f1d923f88618da74d778ef3a,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.095206,51.373414,On or near Further/Higher Educational Building,E01034149,Croydon 046C,Burglary,Investigation complete; no suspect identified,,POINT (-0.095206 51.373414),False
1d75243df4aaf509aaf4e34e6772603616a8639102931a7b0eacf280d5860e3b,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.092527,51.377732,On or near East Croydon,E01034149,Croydon 046C,Burglary,Under investigation,,POINT (-0.092527 51.377732),False
6ee33a50208a2a65790b56354f314d05e5d9468909380a0d9c25e55a7ea74dec,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.095016,51.371774,On or near Barclay Road,E01034149,Croydon 046C,Burglary,Under investigation,,POINT (-0.095016 51.371774),False
ca91f73bc86f0501de08e3c9c067f04b22956da975139f97ed5818cdba4b1125,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.095968,51.37099,On or near Friends' Road,E01034149,Croydon 046C,Burglary,Investigation complete; no suspect identified,,POINT (-0.095968 51.37099),False
d0257308876b1e24a5aadae3ea98f718fccb2b2a310ce1280a266f02ed2505c7,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.095968,51.37099,On or near Friends' Road,E01034149,Croydon 046C,Burglary,Under investigation,,POINT (-0.095968 51.37099),False
af290279ca62fe403392b7aa41a3cf0802de86d065f7f401b1d4575f45dc7717,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.09363,51.374,On or near College Road,E01034149,Croydon 046C,Burglary,Under investigation,,POINT (-0.09363 51.374),False
13accc8aa39d6c0ec8fa8a6e21e48b61df6e4cfa5f2d89078af8d76d207dd7d1,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.097268,51.372899,On or near Smith'S Yard,E01034150,Croydon 046D,Burglary,Under investigation,,POINT (-0.097268 51.372899),False
db7ba9f7bb3c90fb7df30ec54b9622d1d207d79be52cd5a9ff10a84c13269ecd,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.097268,51.372899,On or near Smith'S Yard,E01034150,Croydon 046D,Burglary,Under investigation,,POINT (-0.097268 51.372899),False
8bf1375f7a5a4aedf9f3b763ea739c6a70b9195d2de298607cba47810f414ab1,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.09832,51.374895,On or near Dingwall Avenue,E01034150,Croydon 046D,Burglary,Investigation complete; no suspect identified,,POINT (-0.09832 51.374895),False
b7f952203448df4e4b5a958d9579dda3cb81986e97526ef8b1e1ed954cbbf7c8,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.101017,51.370136,On or near Parking Area,E01034150,Croydon 046D,Burglary,Under investigation,,POINT (-0.101017 51.370136),False
5ad102b03a936fefbd769896bf3061e7cf3588478ecf54ecd87e25cae3955e22,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.098479,51.371768,On or near Fell Road,E01034150,Croydon 046D,Burglary,Under investigation,,POINT (-0.098479 51.371768),False
01f7fb0be7e1be0788253081877664c8b341400ee1b5ea8cccd59b12bcee90fb,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.098293,51.366189,On or near Parking Area,E01034152,Croydon 047B,Burglary,Under investigation,,POINT (-0.098293 51.366189),False
2d8aa93891047383c4d06671fd1c382fd45dda647dc03e779f22ed29815e2556,2025-02,Metropolitan Police Service,Metropolitan Police Service,0.229112,51.445707,On or near Carrington Road,E01024161,Dartford 005B,Burglary,Under investigation,,POINT (0.229112 51.445707),False
1be117aa98e92c052e2b1e0cb0cdb2d818f471984c4805f91fad05b0de90a885,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.350614,51.552216,On or near Oldfields Circus,E01001271,Ealing 001B,Burglary,Investigation complete; no suspect identified,,POINT (-0.350614 51.552216),False
a0eef0891fd8cd4db17ed764677e2b65a3faab1dda7de8bdb7893bd38c823086,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.34655,51.547735,On or near Auriol Drive,E01001271,Ealing 001B,Burglary,Investigation complete; no suspect identified,,POINT (-0.34655 51.547735),False
c32632ebfaf8014784f2193bbe23bc7e6d1f87be95ab65dd09b95fd55bcdaa69,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.349851,51.558132,On or near Halsbury Road East,E01001309,Ealing 001C,Burglary,Investigation complete; no suspect identified,,POINT (-0.349851 51.558132),False
263f6fdfb970527b337a347646f9a065ac42f1b39a68be6a776b7fc4cc4b77f5,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.361011,51.556292,On or near Petrol Station,E01001310,Ealing 001D,Burglary,Unable to prosecute suspect,,POINT (-0.361011 51.556292),False
47858ca65e1195b381cc16c2d9d7c138291487b77486ded6426c80fd3c0f793d,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.361011,51.556292,On or near Petrol Station,E01001310,Ealing 001D,Burglary,Under investigation,,POINT (-0.361011 51.556292),False
ee73aa4b5761cdaf02bdbe90fd3a62119b5523112e90791129b931473faeb870,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.343928,51.552824,On or near Whitton Avenue West,E01001311,Ealing 001E,Burglary,Investigation complete; no suspect identified,,POINT (-0.343928 51.552824),False
f0152c733bc81ba2ee5e39a25cc4298528783e2d89aae499e7b99a4b0e198678,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.335823,51.547637,On or near Parking Area,E01001307,Ealing 002A,Burglary,Investigation complete; no suspect identified,,POINT (-0.335823 51.547637),False
70b11e126107850f838b1262090e47542834f6f65a69818673f39b559332e8ca,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.335823,51.547637,On or near Parking Area,E01001307,Ealing 002A,Burglary,Investigation complete; no suspect identified,,POINT (-0.335823 51.547637),False
3f2723b10bffcc5fe13b70b93eff23173a70b4ad1d6947ab83655e1d94e9137e,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.339418,51.548713,On or near Berkeley Avenue,E01001307,Ealing 002A,Burglary,Under investigation,,POINT (-0.339418 51.548713),False
9b463faee5403bbf49d203eb3235917726a43f1a70713533a3daa019f5f97042,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.326007,51.554152,On or near The Rise,E01001313,Ealing 002D,Burglary,Under investigation,,POINT (-0.326007 51.554152),False
f8a456ef3459e05e66cc8614d51c1d5e71026f5132e87fbab01282bbf0528cff,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.37634,51.553196,On or near The Link,E01001317,Ealing 003C,Burglary,Under investigation,,POINT (-0.37634 51.553196),False
58629ac7c24f262b77902ee665a578c36102b4880303206708985154646a8bdd,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.349953,51.545364,On or near Ockham Drive,E01001272,Ealing 006D,Burglary,Investigation complete; no suspect identified,,POINT (-0.349953 51.545364),False
21c4487ad1ec7eb56a1e34f415ce5f9cd307c6b1edb5a594a66b9c1cc0df6174,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.346557,51.542358,On or near Greenford,E01001272,Ealing 006D,Burglary,Under investigation,,POINT (-0.346557 51.542358),False
3add099cd2f90afb6c94cdf35ec0b777b23bacaa8352ff0bf50a831d338ee8b9,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.315931,51.532498,On or near Western Avenue,E01001347,Ealing 007C,Burglary,Investigation complete; no suspect identified,,POINT (-0.315931 51.532498),False
d14aedb132c279dfe26f05fe0e90c3494cdc7957b9fb886cca316c4177aed1ba,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.295818,51.530176,On or near Western Avenue,E01001277,Ealing 011B,Burglary,Investigation complete; no suspect identified,,POINT (-0.295818 51.530176),False
e04d8ca21072c0a376687287f24b764984b02aeff0cd59996c75d7b64bdfd83c,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.26592,51.518326,On or near A4000,E01001196,Ealing 015A,Burglary,Investigation complete; no suspect identified,,POINT (-0.26592 51.518326),False
62d4b9898234f63cb59affb9c0aeb8c7d65acd17edfb45737b6bc0ae6bbb224f,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.25759,51.527366,On or near Bashley Road,E01001246,Ealing 015D,Burglary,Investigation complete; no suspect identified,,POINT (-0.25759 51.527366),False
6ebbcca97dac2b62dc69e3f54c1ffa850246fc2f67ff7688f13d8ff765dca464,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.276034,51.52316,On or near Shopping Area,E01001247,Ealing 015E,Burglary,Unable to prosecute suspect,,POINT (-0.276034 51.52316),False
4c0f3d004d876292a9be8159236a74085221822c8cdbfecd52efe80a36757678,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.258061,51.516168,On or near The Approach,E01034027,Ealing 015G,Burglary,Under investigation,,POINT (-0.258061 51.516168),False
8096daf607c899ee3c015300af7198f14f858b9a82ed1deadd23f195ae41608f,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.323694,51.523671,On or near Argyle Road,E01001204,Ealing 018A,Burglary,Under investigation,,POINT (-0.323694 51.523671),False
ca4fddf8a742134c0f481cbf58d4944673279bcc1748c131a0830914f9060da4,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.326019,51.524361,On or near Vallis Way,E01001208,Ealing 018E,Burglary,Under investigation,,POINT (-0.326019 51.524361),False
9b2cee4cd77e668f31cc3dca84b8bc9ded9693e44e0988a92fb7bb9e8a2dcf2a,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.376607,51.511242,On or near Shopping Area,E01001361,Ealing 023E,Burglary,Under investigation,,POINT (-0.376607 51.511242),False
77595136d999abe57bbd46ad680d972730f2785400030c08c8bb2d027780200d,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.248269,51.512929,On or near East Acton Lane,E01001243,Ealing 024D,Burglary,Investigation complete; no suspect identified,,POINT (-0.248269 51.512929),False
74254ac1170d13fe7cd14ccdc8a61abd7e74bffdf55cc15923d3eba9a0dbb281,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.248269,51.512929,On or near East Acton Lane,E01001243,Ealing 024D,Burglary,Under investigation,,POINT (-0.248269 51.512929),False
5360c2cdabd3cd95ccfc705d166dd3cf13a3f53d3558f8da6c084e625810b68a,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.248269,51.512929,On or near East Acton Lane,E01001243,Ealing 024D,Burglary,Under investigation,,POINT (-0.248269 51.512929),False
e1ce7bf03d834c88316167035b59adccfb68cdfbef204cfc1bd1cf736710b706,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.249112,51.505982,On or near Cowley Road,E01001245,Ealing 024F,Burglary,Under investigation,,POINT (-0.249112 51.505982),False
f565d9024b31996cd7848e961fe2c0c6a6880b2edfecb4bd0d72e1f1c67c4015,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.249318,51.506992,On or near Petrol Station,E01001245,Ealing 024F,Burglary,Investigation complete; no suspect identified,,POINT (-0.249318 51.506992),False
5e76c6525b196125b432239c548578a91bc7c125104e959a1baf669616b9d626,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.263094,51.508492,On or near Acton Central,E01001200,Ealing 025A,Burglary,Under investigation,,POINT (-0.263094 51.508492),False
655c1a75cf76396c381d5b4c88bdf6bda39b2628f48fe8653e7d450dad4bf902,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.273152,51.509288,On or near Steyne Road,E01001202,Ealing 025C,Burglary,Under investigation,,POINT (-0.273152 51.509288),False
fbdcfacd86bc0c0a6d0a7d9d0f9b67e1cd72ff9f923c41e19e94895b1c9717e4,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.378808,51.50647,On or near The Crescent,E01001362,Ealing 026C,Burglary,Investigation complete; no suspect identified,,POINT (-0.378808 51.50647),False
3ffbc581842c0ec94431f9414ec985d055f9ab45858caf2af72bc74ea34a126b,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.322115,51.510942,On or near Witham Road,E01001249,Ealing 028A,Burglary,Under investigation,,POINT (-0.322115 51.510942),False
aab80d0ff76dac639da21dbcd3c018b2ab9b0066044ec5a474a14fc94e1ad0cc,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.31948,51.510896,On or near Uxbridge Road,E01001388,Ealing 028E,Burglary,Under investigation,,POINT (-0.31948 51.510896),False
e95724930b495ce845e490e06f08e998a3d9ce554ecb2d3ce86028f531f877e8,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.306835,51.510291,On or near Further/Higher Educational Building,E01001386,Ealing 031F,Burglary,Under investigation,,POINT (-0.306835 51.510291),False
710592f9d0e2fc4df49930e29d2869a3b89e1d6a4a8a45325fba947d7b57fb47,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.266893,51.506375,On or near Sports/Recreation Area,E01001355,Ealing 033B,Burglary,Investigation complete; no suspect identified,,POINT (-0.266893 51.506375),False
d0cc439d14be440bce20cd2b599411818b9d5ae2c9ec028b51f56cc5c74463ca,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.260386,51.506203,On or near Petrol Station,E01001381,Ealing 034D,Burglary,Under investigation,,POINT (-0.260386 51.506203),False
12a2bbb1f4624bf97cea3b7575ab61f543e3db670c349a892714c1e371d5d329,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.26074,51.502594,On or near Strauss Road,E01001376,Ealing 040B,Burglary,Investigation complete; no suspect identified,,POINT (-0.26074 51.502594),False
bd758b99897360dff7fefbb8c376037caaaf29566b65e64e1578ac5e5ab7f94f,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.304135,51.512374,On or near Parking Area,E01034030,Ealing 042A,Burglary,Investigation complete; no suspect identified,,POINT (-0.304135 51.512374),False
ab6af045572ab0826842d27bf88e5742ba3ed5d172b9925f18bb92f1bd9d1bcc,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.304135,51.512374,On or near Parking Area,E01034030,Ealing 042A,Burglary,Under investigation,,POINT (-0.304135 51.512374),False
e70f1516c9c9209ac576664aa780f47fbecae61f752c12609f0cbbaa5f01fae8,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.305328,51.514388,On or near Parking Area,E01034030,Ealing 042A,Burglary,Investigation complete; no suspect identified,,POINT (-0.305328 51.514388),False
238717271ac4c3ea730bb4c3b7a72d061aa3340502421a48953b4ef5d39c658d,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.304135,51.512374,On or near Parking Area,E01034030,Ealing 042A,Burglary,Under investigation,,POINT (-0.304135 51.512374),False
999e89f8fd487b42749f360b17152b2f3e7fa33823e6a46e4e09d3e317358b4b,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.304135,51.512374,On or near Parking Area,E01034030,Ealing 042A,Burglary,Under investigation,,POINT (-0.304135 51.512374),False
a94ace67dec87c6a8510a32b90e6dd998c1e9f2edadd76f95c567ae83851369b,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.387608,51.500881,On or near Bus/Coach Station,E01001367,Ealing 043B,Burglary,Investigation complete; no suspect identified,,POINT (-0.387608 51.500881),False
26afa0b7630c339d72668255b464b0162ddd835890c99ea8a1080cda9f928c7c,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.38136,51.502774,On or near Shopping Area,E01001367,Ealing 043B,Burglary,Investigation complete; no suspect identified,,POINT (-0.38136 51.502774),False
74bdfb5412dfb984693dba68beef51c8489282967131c4b6bea2c76f28afa9aa,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.39971,51.500481,On or near Brent Road,E01001370,Ealing 044A,Burglary,Under investigation,,POINT (-0.39971 51.500481),False
323114b53e0b55bcfcab06d922c5f10fe085ec9d32e220f1b90e228860914e7e,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.048564,51.679836,On or near Petrol Station,E01001551,Enfield 002E,Burglary,Investigation complete; no suspect identified,,POINT (-0.048564 51.679836),False
6ddec722ffe9e8278693229c63cc3cbc22b50596898ce19a1c9413b81b147b61,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.127338,51.676872,On or near The Ridgeway,E01001412,Enfield 004C,Burglary,Under investigation,,POINT (-0.127338 51.676872),False
c41359aae9476b405a449b4b733333a43096a7f87a258c35a666aa6e5a560e8d,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.060183,51.6799,On or near Whitewebbs Lane,E01001412,Enfield 004C,Burglary,Under investigation,,POINT (-0.060183 51.6799),False
354c2ecf7f05fe41e2a6f314f2debbe85a1fef865ae69320bf6c34d16a1dcab2,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.060005,51.659359,On or near Peachtree Close,E01001516,Enfield 005D,Burglary,Under investigation,,POINT (-0.060005 51.659359),False
0be12b1f9a380d9d3510db63a8385fa9848ffdc0bfa01ffa5c7d3df6ff7da54e,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.060005,51.659359,On or near Peachtree Close,E01001516,Enfield 005D,Burglary,Investigation complete; no suspect identified,,POINT (-0.060005 51.659359),False
d07961a43a90fc2953e78aac35588b2e3b9b301c77f956f225620092b5160009,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.046865,51.657262,On or near Supermarket,E01001439,Enfield 006A,Burglary,Awaiting court outcome,,POINT (-0.046865 51.657262),False
974a1e91b2c02215e937bf3c0ffeb45375f97011ed1e02c0f3353ee03640f899,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.081229,51.65219,On or near The Town,E01001536,Enfield 008B,Burglary,Under investigation,,POINT (-0.081229 51.65219),False
d4fcb69f58d70b960f530dab845ce2d67964f267a5f951c4c04812eb519b3963,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.079957,51.655253,On or near Police Station,E01001544,Enfield 009D,Burglary,Under investigation,,POINT (-0.079957 51.655253),False
39b6a592364b2dcec990ea542eb2e7d0466b24609cffecaea5e7ecbee7310f45,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.104029,51.666526,On or near Hospital,E01001468,Enfield 010B,Burglary,Investigation complete; no suspect identified,,POINT (-0.104029 51.666526),False
3145415e05b3b918f3e0a576651b6a93f302b769e0dc6eafbc62d8a6e672ffcc,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.148728,51.649982,On or near A111,E01001415,Enfield 011A,Burglary,Under investigation,,POINT (-0.148728 51.649982),False
909f6f9f5c769ef6209a349674c5283f00887b0dd31f87a7b201e82bdeee06c6,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.149985,51.652115,On or near Petrol Station,E01001415,Enfield 011A,Burglary,Under investigation,,POINT (-0.149985 51.652115),False
9e35cf3deb3690919b8911486baee023ce9e14c9eedfec4369720d9da4d50ebe,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.156923,51.667116,On or near Ferny Hill,E01001417,Enfield 011B,Burglary,Under investigation,,POINT (-0.156923 51.667116),False
d10898fa93bc680b8ef9e3bd40d5b901fefee5964cb978e9bd35eab708b7785c,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.133991,51.64733,On or near Bramley Road,E01001418,Enfield 011C,Burglary,Investigation complete; no suspect identified,,POINT (-0.133991 51.64733),False
268b1946bcdd2187d4d2f2b554678fb67c4cb4f981b61af99f29fce3b5ad0633,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.126341,51.643566,On or near Sheringham Avenue,E01001416,Enfield 013A,Burglary,Under investigation,,POINT (-0.126341 51.643566),False
bc08e31aa37c638ee95a44889a2dcb6b2377ee20bce98254cf4d705ffe61b9af,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.106936,51.653821,On or near Links Side,E01001470,Enfield 013B,Burglary,Investigation complete; no suspect identified,,POINT (-0.106936 51.653821),False
65b7034ed19e376003de520a10ccd7481e3af386575fcb4e0e49d9f7c51edde3,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.026736,51.654677,On or near Stockingswater Lane,E01001437,Enfield 014A,Burglary,Under investigation,,POINT (-0.026736 51.654677),False
fee85e1d928793ffedb83cb465cf2f6b1138c5794e7233bc5e3ccfe97373a3e9,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.02161,51.658853,On or near Edison Road,E01001437,Enfield 014A,Burglary,Unable to prosecute suspect,,POINT (-0.02161 51.658853),False
c1769fe1e4328165596a63d421f9d46a3614f953164ab2491d7cfc2afddf3f3c,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.028971,51.649617,On or near Shopping Area,E01001437,Enfield 014A,Burglary,Investigation complete; no suspect identified,,POINT (-0.028971 51.649617),False
78667f2a715d8238c128d04c5e1e379ff7f91e07a14fc363127d4714c65b08d6,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.028971,51.649617,On or near Shopping Area,E01001437,Enfield 014A,Burglary,Investigation complete; no suspect identified,,POINT (-0.028971 51.649617),False
dd9bdfb23c29e80319ffd0890ac29ad57bd9ea3fe75579db6488815f8e72f964,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.034968,51.640175,On or near Supermarket,E01033926,Enfield 014E,Burglary,Investigation complete; no suspect identified,,POINT (-0.034968 51.640175),False
716aa80b922723b3b49fcdb235d40b940a0f7b6346d7f3d29cde5654a6aef6af,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.079895,51.648526,On or near London Road,E01001450,Enfield 015C,Burglary,Investigation complete; no suspect identified,,POINT (-0.079895 51.648526),False
d2031e076775160089ffbb888c25c7bac8ff7e49958610080232b3084ec7eb16,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.062976,51.646297,On or near Lincoln Road,E01001515,Enfield 015E,Burglary,Under investigation,,POINT (-0.062976 51.646297),False
3ab4fdf5e1235df4bbe7a81d9819fcd7cdc42c2bab827ba57b45b90dd1790227,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.058713,51.648987,On or near Petrol Station,E01001511,Enfield 016D,Burglary,Investigation complete; no suspect identified,,POINT (-0.058713 51.648987),False
a1f1713aab05e74ece9eb148f7844bcf85e3953b21e540b4860f321ddf66cdef,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.046131,51.641728,On or near Supermarket,E01001502,Enfield 018D,Burglary,Under investigation,,POINT (-0.046131 51.641728),False
1a6809d81e3c8f8b89f4893e7fb3123abce4dc0edc4813fd0d0dbe011a86b031,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.100994,51.632395,On or near Roseneath Avenue,E01001564,Enfield 022B,Burglary,Investigation complete; no suspect identified,,POINT (-0.100994 51.632395),False
c4ee555ab074bb9910bf684f5fe88c440d43ef77636e7f3ab4544e1c89c9edf8,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.100994,51.632395,On or near Roseneath Avenue,E01001564,Enfield 022B,Burglary,Under investigation,,POINT (-0.100994 51.632395),False
a21c96542ccfcd38b9397bdac156fd5d968c0127c6477c0dba69efb4fc56e37a,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.044391,51.627752,On or near South Way,E01033151,Enfield 025G,Burglary,Investigation complete; no suspect identified,,POINT (-0.044391 51.627752),False
ba0e40e9ee2bbdcf7bc58c4021daf9092e8537680c0f61b56475a73f92632f8e,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.093844,51.63129,On or near Parking Area,E01001570,Enfield 026E,Burglary,Investigation complete; no suspect identified,,POINT (-0.093844 51.63129),False
b7ce220f0d816de2a5facbc7b6cd479d454a12de01c74eb5f659bcdf6d7cec2a,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.065464,51.617733,On or near Park Road,E01001425,Enfield 027B,Burglary,Under investigation,,POINT (-0.065464 51.617733),False
29f6e31e99fcfeda40c6a08753c0414b2313118e1e4331a3f8a74260c4310827,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.066699,51.615523,On or near Silver Street,E01001425,Enfield 027B,Burglary,Under investigation,,POINT (-0.066699 51.615523),False
24c236b2bd570a40f9e8fca0f104e2170e446edd422aad925cb453a5733eec35,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.129627,51.626194,On or near Sports/Recreation Area,E01001521,Enfield 028A,Burglary,Investigation complete; no suspect identified,,POINT (-0.129627 51.626194),False
ccd295876982ed6d1a7f98f3f707440ee0e1b25c876a4d8899de848d1272764f,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.118017,51.624324,On or near Selborne Road,E01001532,Enfield 028C,Burglary,Investigation complete; no suspect identified,,POINT (-0.118017 51.624324),False
b3d3fb4ec071f5604d4f184f56dd874e5c2d02bad449630679f2261d741d637e,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.125612,51.616011,On or near Wilmer Way,E01001535,Enfield 028E,Burglary,Investigation complete; no suspect identified,,POINT (-0.125612 51.616011),False
f908556b3f7f65157c87f737b8041f2291bdd06e5b26118b9e3442c19102475f,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.04471,51.615294,On or near Kynoch Road,E01001427,Enfield 030C,Burglary,Under investigation,,POINT (-0.04471 51.615294),False
d3f3ab27b74388bbf2e028cb25e16219b746e9e28556a4b8d5c2812ed29c7d1c,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.139039,51.613005,On or near Weld Place,E01001528,Enfield 032B,Burglary,Investigation complete; no suspect identified,,POINT (-0.139039 51.613005),False
d3d50b5050573d3324f743fce8c1defec4b47424448a6f91aa0dc162ab7c7d6f,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.064473,51.614542,On or near Sterling Way,E01001558,Enfield 033E,Burglary,Unable to prosecute suspect,,POINT (-0.064473 51.614542),False
fc190bd8db81be05c7be74fe9318eb6856bad6918fb835d68999ed74760a27cd,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.040168,51.609742,On or near Silvermere Drive,E01001559,Enfield 033F,Burglary,Investigation complete; no suspect identified,,POINT (-0.040168 51.609742),False
6c4aa499491a78a844b73e3fb51f409836be508855597420725b1276e78ee515,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.107804,51.612146,On or near Petrol Station,E01001394,Enfield 035A,Burglary,Investigation complete; no suspect identified,,POINT (-0.107804 51.612146),False
1b908ac4ab5f245be5530e297923ac0acf2161950a3b3d687cb2914cc5f5346e,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.085533,51.611981,On or near Sports/Recreation Area,E01001560,Enfield 035F,Burglary,Under investigation,,POINT (-0.085533 51.611981),False
